gene_callers_id,source,accession,function,e_value,contig,genome,gene_sh,gene_facet
12703,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3e-34,CYANO_51_1.Contig_20,CYANO_51_1,InsQ,Transposases
12753,COG20_FUNCTION,COG0675,Transposase (InsQ),6.999999999999999e-178,CYANO_51_1.Contig_20,CYANO_51_1,InsQ,Transposases
12755,COG20_FUNCTION,COG0675,Transposase (InsQ),1.8e-72,CYANO_51_1.Contig_20,CYANO_51_1,InsQ,Transposases
12802,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-54,CYANO_51_1.Contig_22,CYANO_51_1,InsQ,Transposases
12803,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1000000000000003e-76,CYANO_51_1.Contig_22,CYANO_51_1,InsQ,Transposases
12811,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-150,CYANO_51_1.Contig_22,CYANO_51_1,InsQ,Transposases
12816,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4999999999999997e-162,CYANO_51_1.Contig_22,CYANO_51_1,InsQ,Transposases
12821,COG20_FUNCTION,COG0675,Transposase (InsQ),4.3000000000000004e-101,CYANO_51_1.Contig_22,CYANO_51_1,InsQ,Transposases
12846,COG20_FUNCTION,COG0675,Transposase (InsQ),9.999999999999999e-57,CYANO_51_1.Contig_23,CYANO_51_1,InsQ,Transposases
12856,COG20_FUNCTION,COG0675,Transposase (InsQ),3e-137,CYANO_51_1.Contig_23,CYANO_51_1,InsQ,Transposases
12924,COG20_FUNCTION,COG0675,Transposase (InsQ),4.199999999999999e-145,CYANO_51_1.Contig_24,CYANO_51_1,InsQ,Transposases
12961,COG20_FUNCTION,COG0675,Transposase (InsQ),7.7e-151,CYANO_51_1.Contig_25,CYANO_51_1,InsQ,Transposases
13148,COG20_FUNCTION,COG0675,Transposase (InsQ),1.8e-19,CYANO_51_1.Contig_30,CYANO_51_1,InsQ,Transposases
13156,COG20_FUNCTION,COG0675,Transposase (InsQ),4.3e-180,CYANO_51_1.Contig_31,CYANO_51_1,InsQ,Transposases
13159,COG20_FUNCTION,COG0675,Transposase (InsQ),3.6e-157,CYANO_51_1.Contig_31,CYANO_51_1,InsQ,Transposases
13220,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-136,CYANO_51_1.Contig_32,CYANO_51_1,InsQ,Transposases
13238,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4e-34,CYANO_51_1.Contig_32,CYANO_51_1,InsQ,Transposases
13250,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1999999999999998e-149,CYANO_51_1.Contig_33,CYANO_51_1,InsQ,Transposases
13373,COG20_FUNCTION,COG0675,Transposase (InsQ),1.0999999999999999e-148,CYANO_51_1.Contig_35,CYANO_51_1,InsQ,Transposases
13431,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-200,CYANO_51_1.Contig_37,CYANO_51_1,InsQ,Transposases
13499,COG20_FUNCTION,COG0675,Transposase (InsQ),4.6999999999999994e-175,CYANO_51_1.Contig_39,CYANO_51_1,InsQ,Transposases
13523,COG20_FUNCTION,COG0675,Transposase (InsQ),2.8e-70,CYANO_51_1.Contig_40,CYANO_51_1,InsQ,Transposases
13542,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1999999999999999e-132,CYANO_51_1.Contig_40,CYANO_51_1,InsQ,Transposases
13592,COG20_FUNCTION,COG0675,Transposase (InsQ),4.999999999999999e-176,CYANO_51_1.Contig_42,CYANO_51_1,InsQ,Transposases
13731,COG20_FUNCTION,COG0675,Transposase (InsQ),2.5e-137,CYANO_51_1.Contig_45,CYANO_51_1,InsQ,Transposases
13740,COG20_FUNCTION,COG0675,Transposase (InsQ),3.799999999999999e-177,CYANO_51_1.Contig_45,CYANO_51_1,InsQ,Transposases
13785,COG20_FUNCTION,COG0675,Transposase (InsQ),9.8e-11,CYANO_51_1.Contig_46,CYANO_51_1,InsQ,Transposases
13837,COG20_FUNCTION,COG0675,Transposase (InsQ),2.4e-60,CYANO_51_1.Contig_47,CYANO_51_1,InsQ,Transposases
13908,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1999999999999999e-104,CYANO_51_1.Contig_49,CYANO_51_1,InsQ,Transposases
13957,COG20_FUNCTION,COG0675,Transposase (InsQ),6.8e-30,CYANO_51_1.Contig_50,CYANO_51_1,InsQ,Transposases
13958,COG20_FUNCTION,COG0675,Transposase (InsQ),1e-51,CYANO_51_1.Contig_51,CYANO_51_1,InsQ,Transposases
14008,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-210,CYANO_51_1.Contig_52,CYANO_51_1,InsQ,Transposases
14093,COG20_FUNCTION,COG0675,Transposase (InsQ),4.7999999999999993e-67,CYANO_51_1.Contig_54,CYANO_51_1,InsQ,Transposases
14121,COG20_FUNCTION,COG0675,Transposase (InsQ),2.9e-107,CYANO_51_1.Contig_55,CYANO_51_1,InsQ,Transposases
14135,COG20_FUNCTION,COG0675,Transposase (InsQ),9.799999999999998e-108,CYANO_51_1.Contig_56,CYANO_51_1,InsQ,Transposases
14155,COG20_FUNCTION,COG0675,Transposase (InsQ),2.3999999999999996e-170,CYANO_51_1.Contig_56,CYANO_51_1,InsQ,Transposases
14204,COG20_FUNCTION,COG0675,Transposase (InsQ),2.0000000000000002e-29,CYANO_51_1.Contig_58,CYANO_51_1,InsQ,Transposases
14222,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-125,CYANO_51_1.Contig_58,CYANO_51_1,InsQ,Transposases
14328,COG20_FUNCTION,COG0675,Transposase (InsQ),2.1999999999999998e-148,CYANO_51_1.Contig_61,CYANO_51_1,InsQ,Transposases
14336,COG20_FUNCTION,COG0675,Transposase (InsQ),5.2999999999999985e-177,CYANO_51_1.Contig_61,CYANO_51_1,InsQ,Transposases
14389,COG20_FUNCTION,COG0675,Transposase (InsQ),1.8e-8,CYANO_51_1.Contig_63,CYANO_51_1,InsQ,Transposases
14500,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3e-150,CYANO_51_1.Contig_66,CYANO_51_1,InsQ,Transposases
14553,COG20_FUNCTION,COG0675,Transposase (InsQ),6.499999999999999e-111,CYANO_51_1.Contig_67,CYANO_51_1,InsQ,Transposases
14554,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2e-13,CYANO_51_1.Contig_67,CYANO_51_1,InsQ,Transposases
14638,COG20_FUNCTION,COG0675,Transposase (InsQ),8.3e-130,CYANO_51_1.Contig_70,CYANO_51_1,InsQ,Transposases
14697,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4999999999999998e-163,CYANO_51_1.Contig_73,CYANO_51_1,InsQ,Transposases
14717,COG20_FUNCTION,COG0675,Transposase (InsQ),4e-17,CYANO_51_1.Contig_73,CYANO_51_1,InsQ,Transposases
14739,COG20_FUNCTION,COG0675,Transposase (InsQ),2.9999999999999995e-123,CYANO_51_1.Contig_74,CYANO_51_1,InsQ,Transposases
14752,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1999999999999996e-129,CYANO_51_1.Contig_75,CYANO_51_1,InsQ,Transposases
14784,COG20_FUNCTION,COG0675,Transposase (InsQ),3.6e-199,CYANO_51_1.Contig_76,CYANO_51_1,InsQ,Transposases
14916,COG20_FUNCTION,COG0675,Transposase (InsQ),4.6e-125,CYANO_51_1.Contig_80,CYANO_51_1,InsQ,Transposases
14940,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1e-73,CYANO_51_1.Contig_82,CYANO_51_1,InsQ,Transposases
15026,COG20_FUNCTION,COG0675,Transposase (InsQ),2.2999999999999993e-177,CYANO_51_1.Contig_85,CYANO_51_1,InsQ,Transposases
15060,COG20_FUNCTION,COG0675,Transposase (InsQ),2.9e-20,CYANO_51_1.Contig_87,CYANO_51_1,InsQ,Transposases
15107,COG20_FUNCTION,COG0675,Transposase (InsQ),4.4e-61,CYANO_51_1.Contig_88,CYANO_51_1,InsQ,Transposases
15108,COG20_FUNCTION,COG0675,Transposase (InsQ),7.2e-50,CYANO_51_1.Contig_89,CYANO_51_1,InsQ,Transposases
15136,COG20_FUNCTION,COG0675,Transposase (InsQ),7.2e-155,CYANO_51_1.Contig_90,CYANO_51_1,InsQ,Transposases
15149,COG20_FUNCTION,COG0675,Transposase (InsQ),9.9e-85,CYANO_51_1.Contig_90,CYANO_51_1,InsQ,Transposases
15150,COG20_FUNCTION,COG0675,Transposase (InsQ),4.6e-168,CYANO_51_1.Contig_90,CYANO_51_1,InsQ,Transposases
15186,COG20_FUNCTION,COG0675,Transposase (InsQ),2.9999999999999996e-177,CYANO_51_1.Contig_92,CYANO_51_1,InsQ,Transposases
15191,COG20_FUNCTION,COG0675,Transposase (InsQ),1.0999999999999999e-32,CYANO_51_1.Contig_92,CYANO_51_1,InsQ,Transposases
15206,COG20_FUNCTION,COG0675,Transposase (InsQ),3.6999999999999994e-175,CYANO_51_1.Contig_93,CYANO_51_1,InsQ,Transposases
15209,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4999999999999999e-53,CYANO_51_1.Contig_93,CYANO_51_1,InsQ,Transposases
15210,COG20_FUNCTION,COG0675,Transposase (InsQ),3.5e-76,CYANO_51_1.Contig_94,CYANO_51_1,InsQ,Transposases
15331,COG20_FUNCTION,COG0675,Transposase (InsQ),4.7e-54,CYANO_51_1.Contig_99,CYANO_51_1,InsQ,Transposases
15357,COG20_FUNCTION,COG0675,Transposase (InsQ),5.199999999999999e-158,CYANO_51_1.Contig_101,CYANO_51_1,InsQ,Transposases
15367,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-77,CYANO_51_1.Contig_102,CYANO_51_1,InsQ,Transposases
15379,COG20_FUNCTION,COG0675,Transposase (InsQ),7.2e-136,CYANO_51_1.Contig_102,CYANO_51_1,InsQ,Transposases
15389,COG20_FUNCTION,COG0675,Transposase (InsQ),2.9e-6,CYANO_51_1.Contig_102,CYANO_51_1,InsQ,Transposases
15468,COG20_FUNCTION,COG0675,Transposase (InsQ),7.499999999999999e-176,CYANO_51_1.Contig_107,CYANO_51_1,InsQ,Transposases
15545,COG20_FUNCTION,COG0675,Transposase (InsQ),2.5e-10,CYANO_51_1.Contig_111,CYANO_51_1,InsQ,Transposases
15615,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7000000000000002e-27,CYANO_51_1.Contig_115,CYANO_51_1,InsQ,Transposases
15616,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3e-74,CYANO_51_1.Contig_115,CYANO_51_1,InsQ,Transposases
15789,COG20_FUNCTION,COG0675,Transposase (InsQ),3.9e-96,CYANO_51_1.Contig_125,CYANO_51_1,InsQ,Transposases
15809,COG20_FUNCTION,COG0675,Transposase (InsQ),4e-64,CYANO_51_1.Contig_125,CYANO_51_1,InsQ,Transposases
15828,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-176,CYANO_51_1.Contig_127,CYANO_51_1,InsQ,Transposases
15853,COG20_FUNCTION,COG0675,Transposase (InsQ),2.2999999999999996e-146,CYANO_51_1.Contig_128,CYANO_51_1,InsQ,Transposases
15856,COG20_FUNCTION,COG0675,Transposase (InsQ),2.5e-187,CYANO_51_1.Contig_128,CYANO_51_1,InsQ,Transposases
15866,COG20_FUNCTION,COG0675,Transposase (InsQ),2.2000000000000002e-101,CYANO_51_1.Contig_128,CYANO_51_1,InsQ,Transposases
15915,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-71,CYANO_51_1.Contig_132,CYANO_51_1,InsQ,Transposases
15967,COG20_FUNCTION,COG0675,Transposase (InsQ),2.1e-65,CYANO_51_1.Contig_135,CYANO_51_1,InsQ,Transposases
15980,COG20_FUNCTION,COG0675,Transposase (InsQ),5.3e-33,CYANO_51_1.Contig_136,CYANO_51_1,InsQ,Transposases
15996,COG20_FUNCTION,COG0675,Transposase (InsQ),2.4e-6,CYANO_51_1.Contig_137,CYANO_51_1,InsQ,Transposases
16001,COG20_FUNCTION,COG0675,Transposase (InsQ),5.1e-150,CYANO_51_1.Contig_137,CYANO_51_1,InsQ,Transposases
16027,COG20_FUNCTION,COG0675,Transposase (InsQ),9.7e-54,CYANO_51_1.Contig_138,CYANO_51_1,InsQ,Transposases
16082,COG20_FUNCTION,COG0675,Transposase (InsQ),4.4e-208,CYANO_51_1.Contig_141,CYANO_51_1,InsQ,Transposases
16098,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5999999999999998e-186,CYANO_51_1.Contig_142,CYANO_51_1,InsQ,Transposases
16125,COG20_FUNCTION,COG0675,Transposase (InsQ),5.499999999999999e-180,CYANO_51_1.Contig_144,CYANO_51_1,InsQ,Transposases
16152,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-84,CYANO_51_1.Contig_146,CYANO_51_1,InsQ,Transposases
16162,COG20_FUNCTION,COG0675,Transposase (InsQ),1.6e-103,CYANO_51_1.Contig_147,CYANO_51_1,InsQ,Transposases
16168,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-76,CYANO_51_1.Contig_148,CYANO_51_1,InsQ,Transposases
16169,COG20_FUNCTION,COG0675,Transposase (InsQ),3.6e-34,CYANO_51_1.Contig_148,CYANO_51_1,InsQ,Transposases
16198,COG20_FUNCTION,COG0675,Transposase (InsQ),3.3999999999999997e-119,CYANO_51_1.Contig_149,CYANO_51_1,InsQ,Transposases
16262,COG20_FUNCTION,COG0675,Transposase (InsQ),3.9e-42,CYANO_51_1.Contig_154,CYANO_51_1,InsQ,Transposases
16318,COG20_FUNCTION,COG0675,Transposase (InsQ),4.9e-91,CYANO_51_1.Contig_159,CYANO_51_1,InsQ,Transposases
16368,COG20_FUNCTION,COG0675,Transposase (InsQ),2.3999999999999997e-73,CYANO_51_1.Contig_162,CYANO_51_1,InsQ,Transposases
16400,COG20_FUNCTION,COG0675,Transposase (InsQ),6.6e-92,CYANO_51_1.Contig_164,CYANO_51_1,InsQ,Transposases
16435,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9999999999999997e-173,CYANO_51_1.Contig_167,CYANO_51_1,InsQ,Transposases
16527,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-76,CYANO_51_1.Contig_176,CYANO_51_1,InsQ,Transposases
16583,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-75,CYANO_51_1.Contig_180,CYANO_51_1,InsQ,Transposases
16592,COG20_FUNCTION,COG0675,Transposase (InsQ),9.3e-12,CYANO_51_1.Contig_181,CYANO_51_1,InsQ,Transposases
16657,COG20_FUNCTION,COG0675,Transposase (InsQ),2.6000000000000003e-123,CYANO_51_1.Contig_187,CYANO_51_1,InsQ,Transposases
16682,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3e-127,CYANO_51_1.Contig_190,CYANO_51_1,InsQ,Transposases
16688,COG20_FUNCTION,COG0675,Transposase (InsQ),7.3e-62,CYANO_51_1.Contig_190,CYANO_51_1,InsQ,Transposases
16747,COG20_FUNCTION,COG0675,Transposase (InsQ),4.8e-18,CYANO_51_1.Contig_199,CYANO_51_1,InsQ,Transposases
16749,COG20_FUNCTION,COG0675,Transposase (InsQ),6.9e-114,CYANO_51_1.Contig_199,CYANO_51_1,InsQ,Transposases
16750,COG20_FUNCTION,COG0675,Transposase (InsQ),6.699999999999999e-145,CYANO_51_1.Contig_199,CYANO_51_1,InsQ,Transposases
16752,COG20_FUNCTION,COG0675,Transposase (InsQ),2.5999999999999997e-130,CYANO_51_1.Contig_199,CYANO_51_1,InsQ,Transposases
16780,COG20_FUNCTION,COG0675,Transposase (InsQ),6.3e-72,CYANO_51_1.Contig_203,CYANO_51_1,InsQ,Transposases
16833,COG20_FUNCTION,COG0675,Transposase (InsQ),4.299999999999999e-108,CYANO_51_1.Contig_208,CYANO_51_1,InsQ,Transposases
16842,COG20_FUNCTION,COG0675,Transposase (InsQ),1.8e-8,CYANO_51_1.Contig_210,CYANO_51_1,InsQ,Transposases
16847,COG20_FUNCTION,COG0675,Transposase (InsQ),7.599999999999999e-68,CYANO_51_1.Contig_210,CYANO_51_1,InsQ,Transposases
16861,COG20_FUNCTION,COG0675,Transposase (InsQ),2.5e-21,CYANO_51_1.Contig_212,CYANO_51_1,InsQ,Transposases
16862,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-45,CYANO_51_1.Contig_212,CYANO_51_1,InsQ,Transposases
16887,COG20_FUNCTION,COG0675,Transposase (InsQ),5.1e-72,CYANO_51_1.Contig_215,CYANO_51_1,InsQ,Transposases
16896,COG20_FUNCTION,COG0675,Transposase (InsQ),2.6999999999999994e-113,CYANO_51_1.Contig_217,CYANO_51_1,InsQ,Transposases
16904,COG20_FUNCTION,COG0675,Transposase (InsQ),2.2999999999999995e-120,CYANO_51_1.Contig_218,CYANO_51_1,InsQ,Transposases
16942,COG20_FUNCTION,COG0675,Transposase (InsQ),4.4e-26,CYANO_51_1.Contig_224,CYANO_51_1,InsQ,Transposases
16983,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5999999999999998e-85,CYANO_51_1.Contig_231,CYANO_51_1,InsQ,Transposases
16991,COG20_FUNCTION,COG0675,Transposase (InsQ),5e-117,CYANO_51_1.Contig_233,CYANO_51_1,InsQ,Transposases
17030,COG20_FUNCTION,COG0675,Transposase (InsQ),2.8999999999999995e-161,CYANO_51_1.Contig_237,CYANO_51_1,InsQ,Transposases
17037,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7e-99,CYANO_51_1.Contig_239,CYANO_51_1,InsQ,Transposases
17038,COG20_FUNCTION,COG0675,Transposase (InsQ),6.9999999999999995e-25,CYANO_51_1.Contig_239,CYANO_51_1,InsQ,Transposases
17059,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9e-19,CYANO_51_1.Contig_242,CYANO_51_1,InsQ,Transposases
17079,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-150,CYANO_51_1.Contig_245,CYANO_51_1,InsQ,Transposases
17083,COG20_FUNCTION,COG0675,Transposase (InsQ),5.1e-43,CYANO_51_1.Contig_245,CYANO_51_1,InsQ,Transposases
17108,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7e-94,CYANO_51_1.Contig_250,CYANO_51_1,InsQ,Transposases
17122,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1e-122,CYANO_51_1.Contig_252,CYANO_51_1,InsQ,Transposases
17123,COG20_FUNCTION,COG0675,Transposase (InsQ),9.599999999999999e-110,CYANO_51_1.Contig_252,CYANO_51_1,InsQ,Transposases
17144,COG20_FUNCTION,COG0675,Transposase (InsQ),5.2e-22,CYANO_51_1.Contig_255,CYANO_51_1,InsQ,Transposases
17177,COG20_FUNCTION,COG0675,Transposase (InsQ),4.899999999999999e-180,CYANO_51_1.Contig_259,CYANO_51_1,InsQ,Transposases
17279,COG20_FUNCTION,COG0675,Transposase (InsQ),6.6e-64,CYANO_51_1.Contig_284,CYANO_51_1,InsQ,Transposases
17286,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-18,CYANO_51_1.Contig_287,CYANO_51_1,InsQ,Transposases
17301,COG20_FUNCTION,COG0675,Transposase (InsQ),3.9999999999999996e-50,CYANO_51_1.Contig_290,CYANO_51_1,InsQ,Transposases
17312,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4e-60,CYANO_51_1.Contig_293,CYANO_51_1,InsQ,Transposases
17325,COG20_FUNCTION,COG0675,Transposase (InsQ),1.9000000000000002e-78,CYANO_51_1.Contig_297,CYANO_51_1,InsQ,Transposases
18016,COG20_FUNCTION,COG0675,Transposase (InsQ),7.599999999999999e-122,CYANO_79.Contig_85,CYANO_79,InsQ,Transposases
18557,COG20_FUNCTION,COG0675,Transposase (InsQ),2.6e-162,CYANO_79.Contig_193,CYANO_79,InsQ,Transposases
18845,COG20_FUNCTION,COG0675,Transposase (InsQ),1.6000000000000001e-28,CYANO_79.Contig_265,CYANO_79,InsQ,Transposases
19332,COG20_FUNCTION,COG0675,Transposase (InsQ),8.5e-62,CYANO_79.Contig_393,CYANO_79,InsQ,Transposases
19471,COG20_FUNCTION,COG0675,Transposase (InsQ),2e-61,CYANO_79.Contig_437,CYANO_79,InsQ,Transposases
19885,COG20_FUNCTION,COG0675,Transposase (InsQ),6.1e-115,CYANO_79.Contig_573,CYANO_79,InsQ,Transposases
19972,COG20_FUNCTION,COG0675,Transposase (InsQ),3.5999999999999996e-31,CYANO_79.Contig_606,CYANO_79,InsQ,Transposases
19993,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2e-151,CYANO_79.Contig_616,CYANO_79,InsQ,Transposases
21171,COG20_FUNCTION,COG0675,Transposase (InsQ),8.4000000000000007e-30,CYANO_84.Contig_36,CYANO_84,InsQ,Transposases
21688,COG20_FUNCTION,COG0675,Transposase (InsQ),3.8e-9,CYANO_84.Contig_61,CYANO_84,InsQ,Transposases
21928,COG20_FUNCTION,COG0675,Transposase (InsQ),9.3e-6,CYANO_84.Contig_75,CYANO_84,InsQ,Transposases
21970,COG20_FUNCTION,COG0675,Transposase (InsQ),2.3e-18,CYANO_84.Contig_79,CYANO_84,InsQ,Transposases
22065,COG20_FUNCTION,COG0675,Transposase (InsQ),5e-17,CYANO_84.Contig_84,CYANO_84,InsQ,Transposases
22144,COG20_FUNCTION,COG0675,Transposase (InsQ),2.9e-22,CYANO_84.Contig_89,CYANO_84,InsQ,Transposases
22183,COG20_FUNCTION,COG0675,Transposase (InsQ),3.1000000000000002e-27,CYANO_84.Contig_93,CYANO_84,InsQ,Transposases
22328,COG20_FUNCTION,COG0675,Transposase (InsQ),3.8e-9,CYANO_84.Contig_103,CYANO_84,InsQ,Transposases
22544,COG20_FUNCTION,COG0675,Transposase (InsQ),9.3e-6,CYANO_84.Contig_120,CYANO_84,InsQ,Transposases
22682,COG20_FUNCTION,COG0675,Transposase (InsQ),2.6e-7,CYANO_84.Contig_134,CYANO_84,InsQ,Transposases
22708,COG20_FUNCTION,COG0675,Transposase (InsQ),2.4e-9,CYANO_84.Contig_136,CYANO_84,InsQ,Transposases
22801,COG20_FUNCTION,COG0675,Transposase (InsQ),9.3e-8,CYANO_84.Contig_144,CYANO_84,InsQ,Transposases
22892,COG20_FUNCTION,COG0675,Transposase (InsQ),2.4e-151,CYANO_84.Contig_153,CYANO_84,InsQ,Transposases
22893,COG20_FUNCTION,COG0675,Transposase (InsQ),6.9e-9,CYANO_84.Contig_154,CYANO_84,InsQ,Transposases
23048,COG20_FUNCTION,COG0675,Transposase (InsQ),2.2999999999999996e-56,CYANO_84.Contig_168,CYANO_84,InsQ,Transposases
23051,COG20_FUNCTION,COG0675,Transposase (InsQ),5.4e-8,CYANO_84.Contig_168,CYANO_84,InsQ,Transposases
23365,COG20_FUNCTION,COG0675,Transposase (InsQ),3.399999999999999e-184,CYANO_84.Contig_207,CYANO_84,InsQ,Transposases
23463,COG20_FUNCTION,COG0675,Transposase (InsQ),1.7e-63,CYANO_84.Contig_219,CYANO_84,InsQ,Transposases
23464,COG20_FUNCTION,COG0675,Transposase (InsQ),4.2e-117,CYANO_84.Contig_219,CYANO_84,InsQ,Transposases
24166,COG20_FUNCTION,COG0675,Transposase (InsQ),4.7e-37,CYANO_84.Contig_343,CYANO_84,InsQ,Transposases
24250,COG20_FUNCTION,COG0675,Transposase (InsQ),6.5e-23,CYANO_84.Contig_367,CYANO_84,InsQ,Transposases
69997,COG20_FUNCTION,COG0675,Transposase (InsQ),5.2999999999999994e-105,CYBIM_200.Contig_1,CYBIM_200,InsQ,Transposases
70002,COG20_FUNCTION,COG0675,Transposase (InsQ),3.2999999999999994e-107,CYBIM_200.Contig_1,CYBIM_200,InsQ,Transposases
70382,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-109,CYBIM_200.Contig_4,CYBIM_200,InsQ,Transposases
70813,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-106,CYBIM_200.Contig_10,CYBIM_200,InsQ,Transposases
71670,COG20_FUNCTION,COG0675,Transposase (InsQ),1.1e-74,CYBIM_200.Contig_28,CYBIM_200,InsQ,Transposases
71951,COG20_FUNCTION,COG0675,Transposase (InsQ),7.7999999999999985e-56,CYBIM_200.Contig_38,CYBIM_200,InsQ,Transposases
72486,COG20_FUNCTION,COG0675,Transposase (InsQ),3.2999999999999994e-107,CYBIM_200.Contig_64,CYBIM_200,InsQ,Transposases
72507,COG20_FUNCTION,COG0675,Transposase (InsQ),4.599999999999999e-56,CYBIM_200.Contig_66,CYBIM_200,InsQ,Transposases
72657,COG20_FUNCTION,COG0675,Transposase (InsQ),1.6999999999999996e-108,CYBIM_200.Contig_75,CYBIM_200,InsQ,Transposases
72739,COG20_FUNCTION,COG0675,Transposase (InsQ),1.4999999999999998e-104,CYBIM_200.Contig_81,CYBIM_200,InsQ,Transposases
72797,COG20_FUNCTION,COG0675,Transposase (InsQ),1.3e-116,CYBIM_200.Contig_85,CYBIM_200,InsQ,Transposases
73029,COG20_FUNCTION,COG0675,Transposase (InsQ),2.7e-109,CYBIM_200.Contig_111,CYBIM_200,InsQ,Transposases
82307,COG20_FUNCTION,COG0675,Transposase (InsQ),2.8e-25,CYBIM_31.Contig_1,CYBIM_31,InsQ,Transposases
82308,COG20_FUNCTION,COG0675,Transposase (InsQ),7.100000000000001e-76,CYBIM_31.Contig_1,CYBIM_31,InsQ,Transposases
82727,COG20_FUNCTION,COG0675,Transposase (InsQ),2.2999999999999997e-105,CYBIM_31.Contig_6,CYBIM_31,InsQ,Transposases
83002,COG20_FUNCTION,COG0675,Transposase (InsQ),1.2e-109,CYBIM_31.Contig_10,CYBIM_31,InsQ,Transposases
83758,COG20_FUNCTION,COG0675,Transposase (InsQ),4.1e-110,CYBIM_31.Contig_26,CYBIM_31,InsQ,Transposases
84005,COG20_FUNCTION,COG0675,Transposase (InsQ),7.7999999999999995e-109,CYBIM_31.Contig_32,CYBIM_31,InsQ,Transposases
84138,COG20_FUNCTION,COG0675,Transposase (InsQ),8.299999999999999e-111,CYBIM_31.Contig_37,CYBIM_31,InsQ,Transposases
84263,COG20_FUNCTION,COG0675,Transposase (InsQ),4.3999999999999996e-104,CYBIM_31.Contig_41,CYBIM_31,InsQ,Transposases
85065,COG20_FUNCTION,COG0675,Transposase (InsQ),6.3e-59,CYBIM_31.Contig_80,CYBIM_31,InsQ,Transposases
85172,COG20_FUNCTION,COG0675,Transposase (InsQ),1.5e-107,CYBIM_31.Contig_88,CYBIM_31,InsQ,Transposases
85260,COG20_FUNCTION,COG0675,Transposase (InsQ),6.599999999999999e-108,CYBIM_31.Contig_95,CYBIM_31,InsQ,Transposases
85334,COG20_FUNCTION,COG0675,Transposase (InsQ),3.7e-10,CYBIM_31.Contig_103,CYBIM_31,InsQ,Transposases
