qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,gene_seq,Gene_norm,organism,GeneID
MCYST_31.Contig_71,NZ_CP047242.1:5785454-5788351,74.715,965,223,17,6807,7756,79,1037,1.5e-114,411,NZ_CP047242.1:5785454-5788351 uvrA [organism=Trichormus variabilis 0441] [GeneID=58726386] [chromosome=],uvrA,Trichormus variabilis 0441,58726386
MCYST_31.Contig_71,NZ_CP065936.1:191293-194172,72.124,965,239,19,6820,7760,89,1047,1.23e-70,265,NZ_CP065936.1:191293-194172 uvrA [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92779321] [chromosome=],uvrA,Cylindrospermopsis raciborskii Cr2010,92779321
MCYST_31.Contig_94,NZ_JXYX01000001.1:c589407-588163,92.857,98,7,0,10001,10098,1194,1097,4.58e-34,143,NZ_JXYX01000001.1:c589407-588163 sigC [organism=Microcystis aeruginosa NIES-88] [GeneID=66705214] [chromosome=],sigC,Microcystis aeruginosa NIES-88,66705214
MCYST_31.Contig_200,NZ_JXYX01000001.1:949860-950450,96.934,587,18,0,2995,3581,1,587,0,985,NZ_JXYX01000001.1:949860-950450 recR [organism=Microcystis aeruginosa NIES-88] [GeneID=66705557] [chromosome=],recR,Microcystis aeruginosa NIES-88,66705557
MCYST_31.Contig_207,NZ_JXYX01000003.1:c235202-234798,96.543,405,14,0,3374,3778,1,405,0,671,NZ_JXYX01000003.1:c235202-234798 mutT [organism=Microcystis aeruginosa NIES-88] [GeneID=66706643] [chromosome=],mutT,Microcystis aeruginosa NIES-88,66706643
MCYST_31.Contig_219,NZ_JXYX01000015.1:74716-76242,98.952,1527,16,0,482,2008,1,1527,0,2732,NZ_JXYX01000015.1:74716-76242 radA [organism=Microcystis aeruginosa NIES-88] [GeneID=66708815] [chromosome=],radA,Microcystis aeruginosa NIES-88,66708815
MCYST_31.Contig_219,NZ_AESD01000164.1:3534-5099,77.875,913,198,4,1026,1936,569,1479,3.66e-161,564,NZ_AESD01000164.1:3534-5099 radA [organism=Crocosphaera watsonii WH 0003] [GeneID=88764873] [chromosome=],radA,Crocosphaera watsonii WH 0003,88764873
MCYST_31.Contig_219,NZ_AJLL01000060.1:30160-31707,75.054,918,212,16,1031,1941,586,1493,5.04e-115,411,NZ_AJLL01000060.1:30160-31707 radA [organism=Fischerella thermalis PCC 7521] [GeneID=35799024] [chromosome=],radA,Fischerella thermalis PCC 7521,35799024
MCYST_31.Contig_229,NZ_JXYX01000001.1:c589407-588163,96.535,1010,11,6,2338,3347,260,1245,0,1650,NZ_JXYX01000001.1:c589407-588163 sigC [organism=Microcystis aeruginosa NIES-88] [GeneID=66705214] [chromosome=],sigC,Microcystis aeruginosa NIES-88,66705214
MCYST_31.Contig_229,NZ_JXYX01000001.1:c589407-588163,99.245,265,2,0,757,1021,1,265,1.3e-135,479,NZ_JXYX01000001.1:c589407-588163 sigC [organism=Microcystis aeruginosa NIES-88] [GeneID=66705214] [chromosome=],sigC,Microcystis aeruginosa NIES-88,66705214
MCYST_31.Contig_229,NZ_CP047242.1:2717252-2718502,83.495,206,34,0,2604,2809,532,737,1.9e-49,193,NZ_CP047242.1:2717252-2718502 sigC [organism=Trichormus variabilis 0441] [GeneID=58723833] [chromosome=],sigC,Trichormus variabilis 0441,58723833
MCYST_31.Contig_244,NZ_JXYX01000015.1:c45892-43928,98.145,539,10,0,3,541,539,1,0,941,NZ_JXYX01000015.1:c45892-43928 recJ [organism=Microcystis aeruginosa NIES-88] [GeneID=66708786] [chromosome=],recJ,Microcystis aeruginosa NIES-88,66708786
MCYST_31.Contig_265,NZ_JXYX01000001.1:283692-286061,97.932,2370,49,0,330,2699,2370,1,0,4106,NZ_JXYX01000001.1:283692-286061 OA58_RS01350 [organism=Microcystis aeruginosa NIES-88] [GeneID=66704975] [chromosome=],OA58_RS01350,Microcystis aeruginosa NIES-88,66704975
MCYST_31.Contig_275,NZ_JXYX01000001.1:1089920-1090996,99.071,1077,10,0,21,1097,1,1077,0,1934,NZ_JXYX01000001.1:1089920-1090996 ruvB [organism=Microcystis aeruginosa NIES-88] [GeneID=66705679] [chromosome=],ruvB,Microcystis aeruginosa NIES-88,66705679
MCYST_31.Contig_366,NZ_JXYX01000003.1:c241171-239060,98.622,508,7,0,1,508,508,1,0,900,NZ_JXYX01000003.1:c241171-239060 recQ [organism=Microcystis aeruginosa NIES-88] [GeneID=66706647] [chromosome=],recQ,Microcystis aeruginosa NIES-88,66706647
MCYST_31.Contig_382,NZ_JXYX01000011.1:95421-97148,98.846,260,3,0,3007,3266,1,260,2.14e-131,464,NZ_JXYX01000011.1:95421-97148 recN [organism=Microcystis aeruginosa NIES-88] [GeneID=66708379] [chromosome=],recN,Microcystis aeruginosa NIES-88,66708379
MCYST_31.Contig_382,NZ_KE384623.1:25615-27345,77.612,134,28,2,3024,3156,18,150,9.05e-16,80.5,NZ_KE384623.1:25615-27345 recN [organism=Dolichospermum circinale AWQC131C] [GeneID=78013610] [chromosome=],recN,Dolichospermum circinale AWQC131C,78013610
MCYST_31.Contig_407,NZ_JXYX01000001.1:368066-368695,98.832,428,5,0,1,428,428,1,0,763,NZ_JXYX01000001.1:368066-368695 ruvA [organism=Microcystis aeruginosa NIES-88] [GeneID=66705048] [chromosome=],ruvA,Microcystis aeruginosa NIES-88,66705048
MCYST_31.Contig_428,NZ_JXYX01000003.1:c241171-239060,98.382,1731,28,0,959,2689,2112,382,0,3042,NZ_JXYX01000003.1:c241171-239060 recQ [organism=Microcystis aeruginosa NIES-88] [GeneID=66706647] [chromosome=],recQ,Microcystis aeruginosa NIES-88,66706647
MCYST_31.Contig_428,NZ_AESD01000712.1:c15827-13695,74.306,864,206,16,1809,2664,1265,410,1.43e-97,351,NZ_AESD01000712.1:c15827-13695 recQ [organism=Crocosphaera watsonii WH 0003] [GeneID=88768133] [chromosome=],recQ,Crocosphaera watsonii WH 0003,88768133
MCYST_31.Contig_436,NZ_JXYX01000008.1:c181072-179420,99.342,152,1,0,1,152,1502,1653,8.6e-75,276,NZ_JXYX01000008.1:c181072-179420 mutL [organism=Microcystis aeruginosa NIES-88] [GeneID=66707922] [chromosome=],mutL,Microcystis aeruginosa NIES-88,66707922
MCYST_31.Contig_436,NZ_CP065936.1:1280496-1282148,80.153,131,26,0,22,152,1523,1653,2e-21,99,NZ_CP065936.1:1280496-1282148 mutL [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92780319] [chromosome=],mutL,Cylindrospermopsis raciborskii Cr2010,92780319
MCYST_31.Contig_437,NZ_JXYX01000004.1:150513-150981,98.721,469,6,0,1871,2339,1,469,0,833,NZ_JXYX01000004.1:150513-150981 lexA [organism=Microcystis aeruginosa NIES-88] [GeneID=66706939] [chromosome=],lexA,Microcystis aeruginosa NIES-88,66706939
MCYST_31.Contig_476,NZ_JXYX01000015.1:c41779-39131,98.885,1615,18,0,1,1615,1615,1,0,2883,NZ_JXYX01000015.1:c41779-39131 mutS [organism=Microcystis aeruginosa NIES-88] [GeneID=66708783] [chromosome=],mutS,Microcystis aeruginosa NIES-88,66708783
MCYST_56.Contig_13,NZ_LR882952.1:2770426-2772612,75.498,1506,333,29,9376,10863,40,1527,0,704,NZ_LR882952.1:2770426-2772612 recQ [organism=Planktothrix agardhii] [GeneID=77288743] [chromosome=I],recQ,Planktothrix agardhii,77288743
MCYST_56.Contig_13,NZ_JXYX01000003.1:c241171-239060,74.701,585,130,15,9780,10355,420,995,3.93e-64,244,NZ_JXYX01000003.1:c241171-239060 recQ [organism=Microcystis aeruginosa NIES-88] [GeneID=66706647] [chromosome=],recQ,Microcystis aeruginosa NIES-88,66706647
MCYST_56.Contig_16,NZ_JXYX01000001.1:c845495-843027,77.874,1270,253,21,36656,37912,1115,2369,0,763,NZ_JXYX01000001.1:c845495-843027 recG [organism=Microcystis aeruginosa NIES-88] [GeneID=66705455] [chromosome=],recG,Microcystis aeruginosa NIES-88,66705455
MCYST_56.Contig_16,NZ_AESD01000714.1:c2746-287,77.76,1223,256,13,36666,37880,1114,2328,0,737,NZ_AESD01000714.1:c2746-287 recG [organism=Crocosphaera watsonii WH 0003] [GeneID=88768144] [chromosome=],recG,Crocosphaera watsonii WH 0003,88768144
MCYST_56.Contig_16,NZ_KE384619.1:34218-36698,75.708,1412,307,28,36546,37939,1015,2408,0,675,NZ_KE384619.1:34218-36698 recG [organism=Dolichospermum circinale AWQC131C] [GeneID=78013485] [chromosome=],recG,Dolichospermum circinale AWQC131C,78013485
MCYST_56.Contig_16,NZ_JACJTO010000009.1:117224-119689,76.594,1239,261,23,36715,37939,1170,2393,0,654,NZ_JACJTO010000009.1:117224-119689 recG [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217704] [chromosome=],recG,Aphanizomenon flos-aquae FACHB-1287,78217704
MCYST_56.Contig_26,NZ_JXYX01000004.1:150513-150981,92.157,51,4,0,8259,8309,69,19,1.52e-12,73.1,NZ_JXYX01000004.1:150513-150981 lexA [organism=Microcystis aeruginosa NIES-88] [GeneID=66706939] [chromosome=],lexA,Microcystis aeruginosa NIES-88,66706939
MCYST_56.Contig_56,NZ_LAHB01000015.1:c109909-108659,74.825,286,68,3,3143,3426,833,550,8.12e-29,126,NZ_LAHB01000015.1:c109909-108659 sigC [organism=Nostoc linckia z6] [GeneID=57094167] [chromosome=],sigC,Nostoc linckia z6,57094167
MCYST_56.Contig_59,NZ_LR882952.1:888775-890772,76.681,1874,389,42,4341,6190,1961,112,0,996,NZ_LR882952.1:888775-890772 uvrB [organism=Planktothrix agardhii] [GeneID=77286964] [chromosome=I],uvrB,Planktothrix agardhii,77286964
MCYST_56.Contig_59,NZ_JACJTO010000007.1:68616-70613,75.275,1545,352,26,4674,6203,1628,99,0,710,NZ_JACJTO010000007.1:68616-70613 uvrB [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78217381] [chromosome=],uvrB,Aphanizomenon flos-aquae FACHB-1287,78217381
MCYST_56.Contig_61,NZ_AESD01000164.1:3534-5099,75.695,827,189,10,4203,5023,596,1416,3.31e-112,403,NZ_AESD01000164.1:3534-5099 radA [organism=Crocosphaera watsonii WH 0003] [GeneID=88764873] [chromosome=],radA,Crocosphaera watsonii WH 0003,88764873
MCYST_56.Contig_61,NZ_CP047242.1:c3607546-3606023,73.786,824,206,9,4181,4999,559,1377,4.44e-86,316,NZ_CP047242.1:c3607546-3606023 radA [organism=Trichormus variabilis 0441] [GeneID=58724548] [chromosome=],radA,Trichormus variabilis 0441,58724548
MCYST_56.Contig_84,NZ_AESD01000407.1:c3053-1405,76.433,1553,354,12,15070,16616,1549,3,0,830,NZ_AESD01000407.1:c3053-1405 mutS [organism=Crocosphaera watsonii WH 0003] [GeneID=88766405] [chromosome=],mutS,Crocosphaera watsonii WH 0003,88766405
MCYST_56.Contig_84,NZ_LR882952.1:4510967-4513630,82.24,625,107,4,15040,15663,2613,1992,2.56e-152,536,NZ_LR882952.1:4510967-4513630 mutS [organism=Planktothrix agardhii] [GeneID=77290259] [chromosome=I],mutS,Planktothrix agardhii,77290259
MCYST_56.Contig_84,NZ_CP047242.1:5269141-5271705,71.764,1831,476,28,15064,16872,2546,735,4.38e-135,479,NZ_CP047242.1:5269141-5271705 mutS [organism=Trichormus variabilis 0441] [GeneID=58725967] [chromosome=],mutS,Trichormus variabilis 0441,58725967
MCYST_56.Contig_84,NZ_LAHB01000054.1:c38656-35963,80.5,600,114,3,15062,15659,2672,2074,2.05e-128,457,NZ_LAHB01000054.1:c38656-35963 mutS [organism=Nostoc linckia z6] [GeneID=57097203] [chromosome=],mutS,Nostoc linckia z6,57097203
MCYST_56.Contig_98,NZ_JACJTO010000021.1:c66481-63539,74.584,1444,347,17,10974,12407,2907,1474,2.95e-176,616,NZ_JACJTO010000021.1:c66481-63539 uvrA [organism=Aphanizomenon flos-aquae FACHB-1287] [GeneID=78218646] [chromosome=],uvrA,Aphanizomenon flos-aquae FACHB-1287,78218646
MCYST_62.Contig_1,NZ_JXYX01000015.1:c41779-39131,97.169,2649,75,0,42013,44661,2649,1,0,4477,NZ_JXYX01000015.1:c41779-39131 mutS [organism=Microcystis aeruginosa NIES-88] [GeneID=66708783] [chromosome=],mutS,Microcystis aeruginosa NIES-88,66708783
MCYST_62.Contig_4,NZ_JXYX01000001.1:c665504-663222,96.496,2283,80,0,54059,56341,1,2283,0,3773,NZ_JXYX01000001.1:c665504-663222 recJ [organism=Microcystis aeruginosa NIES-88] [GeneID=66705282] [chromosome=],recJ,Microcystis aeruginosa NIES-88,66705282
MCYST_62.Contig_4,NZ_JXYX01000002.1:c55249-54122,97.34,1128,30,0,27770,28897,1,1128,0,1917,NZ_JXYX01000002.1:c55249-54122 recF [organism=Microcystis aeruginosa NIES-88] [GeneID=66706044] [chromosome=],recF,Microcystis aeruginosa NIES-88,66706044
MCYST_62.Contig_4,NZ_AESD01000744.1:c2484-1342,71.651,769,178,27,28076,28818,307,1061,1.94e-43,176,NZ_AESD01000744.1:c2484-1342 recF [organism=Crocosphaera watsonii WH 0003] [GeneID=88768363] [chromosome=],recF,Crocosphaera watsonii WH 0003,88768363
MCYST_62.Contig_4,NZ_AJLL01000063.1:69984-71150,90.909,44,4,0,27842,27885,73,116,2.04e-8,60.2,NZ_AJLL01000063.1:69984-71150 recF [organism=Fischerella thermalis PCC 7521] [GeneID=35799246] [chromosome=],recF,Fischerella thermalis PCC 7521,35799246
MCYST_62.Contig_5,NZ_JXYX01000011.1:95421-97148,97.562,1723,42,0,47719,49441,1723,1,0,2950,NZ_JXYX01000011.1:95421-97148 recN [organism=Microcystis aeruginosa NIES-88] [GeneID=66708379] [chromosome=],recN,Microcystis aeruginosa NIES-88,66708379
MCYST_62.Contig_10,NZ_JXYX01000010.1:c144263-143616,96.835,632,20,0,47288,47919,648,17,0,1057,NZ_JXYX01000010.1:c144263-143616 OA58_RS19090 [organism=Microcystis aeruginosa NIES-88] [GeneID=66708248] [chromosome=],OA58_RS19090,Microcystis aeruginosa NIES-88,66708248
MCYST_62.Contig_18,NZ_JXYX01000003.1:435808-436338,97.363,531,14,0,32486,33016,531,1,0,904,NZ_JXYX01000003.1:435808-436338 OA58_RS11420 [organism=Microcystis aeruginosa NIES-88] [GeneID=66706819] [chromosome=],OA58_RS11420,Microcystis aeruginosa NIES-88,66706819
MCYST_62.Contig_26,NZ_JXYX01000008.1:c181072-179420,97.52,1653,41,0,4986,6638,1,1653,0,2826,NZ_JXYX01000008.1:c181072-179420 mutL [organism=Microcystis aeruginosa NIES-88] [GeneID=66707922] [chromosome=],mutL,Microcystis aeruginosa NIES-88,66707922
MCYST_62.Contig_28,NZ_JXYX01000001.1:c845495-843027,98.299,2469,42,0,5020,7488,2469,1,0,4327,NZ_JXYX01000001.1:c845495-843027 recG [organism=Microcystis aeruginosa NIES-88] [GeneID=66705455] [chromosome=],recG,Microcystis aeruginosa NIES-88,66705455
MCYST_62.Contig_28,NZ_LR882952.1:c4098973-4096490,76.672,1346,284,28,5120,6450,2384,1054,0,719,NZ_LR882952.1:c4098973-4096490 recG [organism=Planktothrix agardhii] [GeneID=77289917] [chromosome=I],recG,Planktothrix agardhii,77289917
MCYST_62.Contig_33,NZ_JXYX01000003.1:285054-286931,98.19,1878,34,0,12095,13972,1,1878,0,3280,NZ_JXYX01000003.1:285054-286931 uvrC [organism=Microcystis aeruginosa NIES-88] [GeneID=66706686] [chromosome=],uvrC,Microcystis aeruginosa NIES-88,66706686
MCYST_62.Contig_33,NZ_LR882952.1:825531-827390,76.912,693,158,2,12212,12903,115,806,8.87e-109,392,NZ_LR882952.1:825531-827390 uvrC [organism=Planktothrix agardhii] [GeneID=77286894] [chromosome=I],uvrC,Planktothrix agardhii,77286894
MCYST_62.Contig_33,NZ_LR882952.1:825531-827390,71.839,696,167,18,13272,13963,1187,1857,1.26e-42,172,NZ_LR882952.1:825531-827390 uvrC [organism=Planktothrix agardhii] [GeneID=77286894] [chromosome=I],uvrC,Planktothrix agardhii,77286894
MCYST_62.Contig_33,NZ_AESD01000514.1:2053-3888,72.984,707,174,15,13271,13967,1132,1831,2.05e-60,231,NZ_AESD01000514.1:2053-3888 uvrC [organism=Crocosphaera watsonii WH 0003] [GeneID=88766978] [chromosome=],uvrC,Crocosphaera watsonii WH 0003,88766978
MCYST_62.Contig_59,NZ_JXYX01000001.1:1382667-1384103,97.034,1416,42,0,10345,11760,1,1416,0,2383,NZ_JXYX01000001.1:1382667-1384103 OA58_RS06495 [organism=Microcystis aeruginosa NIES-88] [GeneID=66705916] [chromosome=],OA58_RS06495,Microcystis aeruginosa NIES-88,66705916
MCYST_62.Contig_60,NZ_JXYX01000001.1:283692-286061,97.384,2370,62,0,18542,20911,1,2370,0,4034,NZ_JXYX01000001.1:283692-286061 OA58_RS01350 [organism=Microcystis aeruginosa NIES-88] [GeneID=66704975] [chromosome=],OA58_RS01350,Microcystis aeruginosa NIES-88,66704975
MCYST_62.Contig_63,NZ_JXYX01000014.1:c55009-53006,97.506,2005,49,1,4706,6710,2004,1,0,3424,NZ_JXYX01000014.1:c55009-53006 uvrB [organism=Microcystis aeruginosa NIES-88] [GeneID=66708695] [chromosome=],uvrB,Microcystis aeruginosa NIES-88,66708695
MCYST_62.Contig_63,NZ_CP085785.1:c545139-543139,71.206,1410,380,23,5131,6527,1580,184,1.48e-90,331,NZ_CP085785.1:c545139-543139 uvrB [organism=Synechococcus elongatus PCC 6301] [GeneID=72429388] [chromosome=],uvrB,Synechococcus elongatus PCC 6301,72429388
MCYST_62.Contig_66,NZ_JXYX01000001.1:949860-950450,96.277,591,22,0,2459,3049,591,1,0,970,NZ_JXYX01000001.1:949860-950450 recR [organism=Microcystis aeruginosa NIES-88] [GeneID=66705557] [chromosome=],recR,Microcystis aeruginosa NIES-88,66705557
MCYST_62.Contig_74,NZ_JXYX01000001.1:c589407-588163,94.859,1245,64,0,9837,11081,1,1245,0,1945,NZ_JXYX01000001.1:c589407-588163 sigC [organism=Microcystis aeruginosa NIES-88] [GeneID=66705214] [chromosome=],sigC,Microcystis aeruginosa NIES-88,66705214
MCYST_62.Contig_83,NZ_JXYX01000008.1:214032-216905,97.594,2868,69,0,4077,6944,2868,1,0,4915,NZ_JXYX01000008.1:214032-216905 uvrA [organism=Microcystis aeruginosa NIES-88] [GeneID=66707956] [chromosome=],uvrA,Microcystis aeruginosa NIES-88,66707956
MCYST_62.Contig_83,NZ_CP047242.1:5785454-5788351,74.013,1393,324,33,4165,5538,2813,1440,3.17e-151,532,NZ_CP047242.1:5785454-5788351 uvrA [organism=Trichormus variabilis 0441] [GeneID=58726386] [chromosome=],uvrA,Trichormus variabilis 0441,58726386
MCYST_62.Contig_83,NZ_CP047242.1:5785454-5788351,74.562,971,226,17,5965,6920,1043,79,7.2e-113,405,NZ_CP047242.1:5785454-5788351 uvrA [organism=Trichormus variabilis 0441] [GeneID=58726386] [chromosome=],uvrA,Trichormus variabilis 0441,58726386
MCYST_62.Contig_83,NZ_CP065936.1:191293-194172,72.718,964,233,19,5968,6907,1046,89,4.52e-80,296,NZ_CP065936.1:191293-194172 uvrA [organism=Cylindrospermopsis raciborskii Cr2010] [GeneID=92779321] [chromosome=],uvrA,Cylindrospermopsis raciborskii Cr2010,92779321
MCYST_62.Contig_94,NZ_JXYX01000003.1:c235202-234798,95.652,391,17,0,11462,11852,1,391,3.7e-180,628,NZ_JXYX01000003.1:c235202-234798 mutT [organism=Microcystis aeruginosa NIES-88] [GeneID=66706643] [chromosome=],mutT,Microcystis aeruginosa NIES-88,66706643
MCYST_62.Contig_96,NZ_JXYX01000015.1:74716-76242,97.839,1527,33,0,5677,7203,1527,1,0,2638,NZ_JXYX01000015.1:74716-76242 radA [organism=Microcystis aeruginosa NIES-88] [GeneID=66708815] [chromosome=],radA,Microcystis aeruginosa NIES-88,66708815
MCYST_62.Contig_96,NZ_AESD01000164.1:3534-5099,78.204,913,195,4,5749,6659,1479,569,1.02e-165,580,NZ_AESD01000164.1:3534-5099 radA [organism=Crocosphaera watsonii WH 0003] [GeneID=88764873] [chromosome=],radA,Crocosphaera watsonii WH 0003,88764873
MCYST_62.Contig_96,NZ_AJLL01000060.1:30160-31707,75.245,917,212,14,5744,6654,1493,586,6.52e-118,422,NZ_AJLL01000060.1:30160-31707 radA [organism=Fischerella thermalis PCC 7521] [GeneID=35799024] [chromosome=],radA,Fischerella thermalis PCC 7521,35799024
MCYST_62.Contig_107,NZ_JXYX01000015.1:c45892-43928,96.945,1964,60,0,2610,4573,1964,1,0,3295,NZ_JXYX01000015.1:c45892-43928 recJ [organism=Microcystis aeruginosa NIES-88] [GeneID=66708786] [chromosome=],recJ,Microcystis aeruginosa NIES-88,66708786
MCYST_62.Contig_121,NZ_JXYX01000003.1:c241171-239060,95.478,2101,95,0,2953,5053,1,2101,0,3354,NZ_JXYX01000003.1:c241171-239060 recQ [organism=Microcystis aeruginosa NIES-88] [GeneID=66706647] [chromosome=],recQ,Microcystis aeruginosa NIES-88,66706647
MCYST_62.Contig_121,NZ_AESD01000712.1:c15827-13695,74.03,1263,296,32,2968,4214,19,1265,1.83e-137,486,NZ_AESD01000712.1:c15827-13695 recQ [organism=Crocosphaera watsonii WH 0003] [GeneID=88768133] [chromosome=],recQ,Crocosphaera watsonii WH 0003,88768133
MCYST_62.Contig_132,NZ_JXYX01000002.1:c450913-449846,97.94,1068,22,0,9473,10540,1,1068,0,1851,NZ_JXYX01000002.1:c450913-449846 recA [organism=Microcystis aeruginosa NIES-88] [GeneID=66706395] [chromosome=],recA,Microcystis aeruginosa NIES-88,66706395
MCYST_62.Contig_132,NZ_AESD01000488.1:c12901-11825,80.826,944,181,0,9473,10416,1,944,0,741,NZ_AESD01000488.1:c12901-11825 recA [organism=Crocosphaera watsonii WH 0003] [GeneID=88766835] [chromosome=],recA,Crocosphaera watsonii WH 0003,88766835
MCYST_62.Contig_160,NZ_JXYX01000011.1:116877-117659,97.446,783,20,0,6129,6911,783,1,0,1336,NZ_JXYX01000011.1:116877-117659 recO [organism=Microcystis aeruginosa NIES-88] [GeneID=66708399] [chromosome=],recO,Microcystis aeruginosa NIES-88,66708399
MCYST_62.Contig_188,NZ_JXYX01000001.1:1089920-1090996,96.273,966,36,0,7394,8359,1,966,0,1585,NZ_JXYX01000001.1:1089920-1090996 ruvB [organism=Microcystis aeruginosa NIES-88] [GeneID=66705679] [chromosome=],ruvB,Microcystis aeruginosa NIES-88,66705679
MCYST_62.Contig_204,NZ_JXYX01000001.1:368066-368695,96.805,626,20,0,2506,3131,626,1,0,1046,NZ_JXYX01000001.1:368066-368695 ruvA [organism=Microcystis aeruginosa NIES-88] [GeneID=66705048] [chromosome=],ruvA,Microcystis aeruginosa NIES-88,66705048
MCYST_79.Contig_22,NZ_JXYX01000002.1:c450913-449846,96.723,1068,35,0,2287,3354,1068,1,0,1779,NZ_JXYX01000002.1:c450913-449846 recA [organism=Microcystis aeruginosa NIES-88] [GeneID=66706395] [chromosome=],recA,Microcystis aeruginosa NIES-88,66706395
MCYST_79.Contig_22,NZ_AESD01000488.1:c12901-11825,80.191,944,187,0,2411,3354,944,1,0,708,NZ_AESD01000488.1:c12901-11825 recA [organism=Crocosphaera watsonii WH 0003] [GeneID=88766835] [chromosome=],recA,Crocosphaera watsonii WH 0003,88766835
MCYST_79.Contig_53,NZ_JXYX01000014.1:c55009-53006,96.615,709,24,0,12944,13652,1,709,0,1177,NZ_JXYX01000014.1:c55009-53006 uvrB [organism=Microcystis aeruginosa NIES-88] [GeneID=66708695] [chromosome=],uvrB,Microcystis aeruginosa NIES-88,66708695
MCYST_79.Contig_53,NZ_CP085785.1:c545139-543139,77.899,276,56,3,13114,13386,170,443,2.83e-41,167,NZ_CP085785.1:c545139-543139 uvrB [organism=Synechococcus elongatus PCC 6301] [GeneID=72429388] [chromosome=],uvrB,Synechococcus elongatus PCC 6301,72429388
MCYST_79.Contig_76,NZ_JXYX01000011.1:116877-117659,99.229,389,3,0,11123,11511,1,389,0,702,NZ_JXYX01000011.1:116877-117659 recO [organism=Microcystis aeruginosa NIES-88] [GeneID=66708399] [chromosome=],recO,Microcystis aeruginosa NIES-88,66708399
MCYST_79.Contig_84,NZ_JXYX01000003.1:c241171-239060,97.68,2112,49,0,5850,7961,1,2112,0,3629,NZ_JXYX01000003.1:c241171-239060 recQ [organism=Microcystis aeruginosa NIES-88] [GeneID=66706647] [chromosome=],recQ,Microcystis aeruginosa NIES-88,66706647
MCYST_79.Contig_84,NZ_AESD01000712.1:c15827-13695,73.91,1261,301,28,5865,7111,19,1265,7.19e-136,481,NZ_AESD01000712.1:c15827-13695 recQ [organism=Crocosphaera watsonii WH 0003] [GeneID=88768133] [chromosome=],recQ,Crocosphaera watsonii WH 0003,88768133
MCYST_79.Contig_85,NZ_JXYX01000001.1:c845495-843027,98.71,2326,30,0,1,2326,2326,1,0,4130,NZ_JXYX01000001.1:c845495-843027 recG [organism=Microcystis aeruginosa NIES-88] [GeneID=66705455] [chromosome=],recG,Microcystis aeruginosa NIES-88,66705455
